"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"53","0.8429219144232133","0.9819939136505127","126.89923055810867","135.2456773065888","0.97300785779953","129.42554349213646","133.64501953125","0.9720292091369629","120.07658515880311","129.45034871059184","0.8149452209472656","139.84051074857027","139.72974389000277","0.85655677318573","109.0957940793505","134.74025760076742","0.992082953453064","157.47461256638073","172.0515212337528","0.9948518872261047","99.39864813112746","174.27341697490323","0.9879658818244934","182.4921013327206","206.19761239110898","0.9789590239524841","65.10954015395221","202.5442531889519","0.87543123960495","177.21579159007354","214.9244028277102","0.925487756729126","79.02461033241423","180.699090198078","0.9931219220161438","157.43708192912584","278.30025191855646","0.9873458743095398","106.81743547028186","278.76281198147126","0.8451073169708252","143.601154003268","345.3309833897954","0.8571935892105103","105.54253472222223","342.78662757535955","0.16722552478313446","146.93657769097223","353.62138326189165","0.12636660039424896","112.23155701082517","348.5729872441925"
"54","0.8419142409282572","0.9835136532783508","127.52543530433007","134.64615273264658","0.9728813171386719","130.76791800704657","133.1709708154729","0.9730735421180725","120.88678896037582","128.87287781301853","0.8094815015792847","140.30448963439542","134.9121012729881","0.8642438650131226","109.47856828278186","134.75817925107165","0.9911161661148071","158.9636310253268","171.6655575912611","0.9947690367698669","100.0945925245098","173.92127113004702","0.9857142567634583","183.71562882965688","204.59005980365046","0.9785166382789612","66.43855076210171","207.2394663042727","0.8636525273323059","177.04296236723857","212.76524906664824","0.912751317024231","90.44543696384804","178.33435598727877","0.993263840675354","158.1156013837827","279.1019946073009","0.989001989364624","109.00329190921161","277.89952641039827","0.8417805433273315","143.8971066942402","345.9030178373894","0.8613972067832947","105.4538223166871","342.7846830925056","0.1585119068622589","148.46762663398692","353.9015832411505","0.13887278735637665","112.26999719158498","348.48804575152104"
"55","0.8411154825897778","0.9829763770103455","127.5601495481005","134.99463646812777","0.9724188446998596","131.22494766135623","133.52489910294526","0.9731946587562561","120.9661745557598","129.20001274716537","0.7996588945388794","139.7149777879902","134.7722686497511","0.8655794858932495","109.5795036764706","134.88096524128872","0.9907718896865845","161.70220269097223","169.15010975525445","0.994852602481842","99.98331705729167","174.49806956063333","0.9871684312820435","183.6344081903595","205.24463754839604","0.9772599935531616","65.80472260518792","202.36861777516594","0.8673691153526306","176.94485932393792","212.40057751140765","0.9162912368774414","82.75547002655229","176.49118068998897","0.9927191734313965","158.32446129493465","278.9308153000553","0.9885748028755188","108.98385640063317","278.17224013066925","0.8474207520484924","143.86527267156865","346.21520455959626","0.8628686666488647","105.31897052440769","342.6494767180587","0.15000739693641663","147.6626168045343","354.47783073492815","0.12983088195323944","112.40128261591096","349.0786500103706"
"56","0.8459975824636572","0.9836527109146118","127.5009414573121","134.44273552008437","0.9720733165740967","130.587237987643","132.76395004407496","0.9746508002281189","120.85374221303105","128.73921892284292","0.8046145439147949","140.33558963950165","139.01807936946904","0.8731873631477356","109.39966937295752","134.34155759558215","0.9921121597290039","157.95576108047388","170.39770615839328","0.9953901767730713","100.02098332822713","174.48397205994195","0.9878942370414734","181.6980060253268","206.48670837942478","0.9779562950134277","67.42395737591912","206.92637215673398","0.8602240085601807","176.93129595588238","213.86286102564992","0.9299200177192688","79.43774254493465","179.65783583379425","0.992990255355835","157.87058312908496","278.2874831478153","0.9883986115455627","108.14688489328023","277.6250626555587","0.8613523244857788","143.18702448427288","345.12574322455754","0.8727483153343201","105.02556295955883","342.06016878111177","0.17162202298641205","147.56152982026146","354.31776738799783","0.1431717425584793","112.29133955014298","348.73369875207413"
"57","0.8464773227186764","0.9833424687385559","127.3510981541054","134.53831495436947","0.9742849469184875","129.9899311938317","133.22703673776275","0.9727521538734436","120.45060700061275","128.6847166888482","0.8266018033027649","140.92580358966504","129.8236083984375","0.86892169713974","108.84883706086602","134.38735016679342","0.9922807216644287","157.62222988153596","171.08825683593753","0.9948055148124695","99.2477676291871","174.68490195485344","0.9874401092529297","181.50634765625","205.2091021242395","0.9778516292572021","67.44139827154821","206.4855254856886","0.8681191802024841","177.63947929432192","212.9401066872926","0.9223719835281372","88.39605194291259","179.9973263360758","0.9929960370063782","158.18622663909315","277.5299126279038","0.9881680607795715","107.26989347171161","276.85041309457966","0.8597475290298462","146.54734094158496","345.6814764242257","0.8773947358131409","105.42195638020834","342.3103913163717","0.17102234065532684","147.2040153952206","353.85099427889935","0.13201357424259186","111.53914707158906","348.7464675228153"
"58","0.8456014044144574","0.9833338856697083","127.867471532884","134.80169515694138","0.9725930094718933","130.90472452001634","133.35681476424227","0.9729259014129639","121.01337507659315","128.7378091727738","0.8129821419715881","141.6495129953023","129.65792225525445","0.8717163801193237","109.24377042483661","134.3387137894082","0.991869330406189","158.09991574754903","170.77647521432525","0.9951415061950684","99.17385525173611","174.23451111379978","0.9873046875","182.30441623263889","205.31131710626386","0.9781635999679565","66.08320248672386","202.46091589463498","0.8859418630599976","177.11377910539215","213.13632121128322","0.9255388379096985","78.8723894505719","179.8653769704093","0.9927123785018921","158.7902592677696","277.4268874446903","0.9893049001693726","107.82658196742238","277.98906984582413","0.8441317081451416","146.05526194852942","346.22486215777104","0.8654656410217285","105.28731202767565","342.68661634056974","0.16485585272312164","147.871173534518","353.36344761131085","0.14124225080013275","111.76935731975082","348.62101597068585"
"59","0.8457920805496328","0.9859974384307861","127.3737011080474","134.83779772193031","0.9748809933662415","131.07934889450573","132.94842475283463","0.9768537282943726","120.52384918811275","128.62183697455754","0.8079391717910767","142.1670432495915","129.29024485360205","0.8782486319541931","108.81141812193628","134.67916032909292","0.9916327595710754","162.14151220383988","169.4056148022677","0.9950993657112122","98.9279274535335","173.02248254286505","0.9873383045196533","179.78352864583334","206.57435594406806","0.9798177480697632","63.46366134344363","201.68490519565822","0.8683772087097168","178.33154616013073","212.18942287748897","0.9146444201469421","81.47272646037582","176.39287087769637","0.9930751323699951","158.47858902675654","278.43976856332966","0.9896771311759949","109.50577480341096","278.8333967090708","0.8469825983047485","143.46256829554738","345.23878249446904","0.8716116547584534","105.73909186070262","342.10978550193585","0.1648416817188263","148.35141250510623","354.09360092298124","0.15144740045070648","112.218057470384","348.73042553926996"
"60","0.8442517764428082","0.9832115173339844","127.67491957720588","135.01877236155283","0.971997857093811","130.35077263327207","132.93095681519637","0.9716953635215759","120.62113842933007","128.68598060270327","0.7943121194839478","140.0531524458742","138.7959708154729","0.8693050742149353","108.92279730902779","134.39891173776275","0.9924517273902893","157.53650939542484","169.9990871733269","0.995086133480072","99.4989292917688","173.12492438122237","0.9866653084754944","179.47884752859477","206.54491323285401","0.9784819483757019","64.340229907067","201.1857888550885","0.8727582097053528","177.37451491013073","211.18051174467647","0.9304013848304749","80.46733781403186","178.26260456996684","0.9932414293289185","158.44961128982845","278.0921274370852","0.9880797266960144","109.0765261182598","277.0271665860067","0.8431480526924133","142.5473281760621","346.220681519635","0.853516697883606","104.55023073682598","343.2326595340155","0.1784214973449707","148.09951682495915","353.2443156284569","0.14950615167617798","112.46742398131128","348.2696803270188"
"61","0.8461177910075468","0.9825977683067322","127.73017035590279","135.18579533669802","0.9730536341667175","131.15952435661765","133.70962497407356","0.9710574746131897","120.6973246655433","128.97542497753042","0.7989460825920105","141.294535717933","128.53261761960732","0.8612903356552124","108.8385049657884","134.5885069180379","0.9918702840805054","157.63927185457518","170.25540242152934","0.9951045513153076","99.84990936478759","173.22709075117535","0.9875317215919495","179.7772894965278","205.86577018805312","0.980426549911499","63.61701117621528","201.02875566060567","0.8743213415145874","177.87281709558823","210.34746288198286","0.914672315120697","81.688272314134","178.2685190386477","0.9929819107055664","158.724995532067","278.6964403000553","0.9886001944541931","109.47235306883171","277.1711879493916","0.8509103655815125","142.77940538194446","346.17764363246687","0.8698933124542236","104.45874980851717","343.7269794835454","0.1861647367477417","148.5195503982843","352.6564660536505","0.1645798683166504","111.75411049836602","347.53939738315825"
"62","0.8457587738247478","0.9821590185165405","127.61894275939544","135.9168884817478","0.974334180355072","130.69750816993465","134.01870052371407","0.9694629311561584","120.86593328737746","129.6502415479812","0.7943143248558044","140.96366932189542","128.59188383659432","0.8562126159667969","108.95093730851717","134.99120931709763","0.9914937615394592","157.6730845332925","170.52144008400168","0.9953794479370117","99.08960280075573","173.69188696937226","0.9881083369255066","180.2817031760621","205.50600845201882","0.981613278388977","62.53185795802696","201.27103822421185","0.87819504737854","178.00525939542484","208.53232054583796","0.9097506403923035","84.35257257199756","176.07651972137722","0.9932394027709961","158.1494619332108","278.2413340880808","0.9900385141372681","109.30086422589869","277.75663932867815","0.8595163822174072","142.76890573937908","346.3112296045354","0.8779697418212891","104.93038002961602","343.56617075152104","0.18122705817222595","148.49981170853758","353.13351251382744","0.154884472489357","112.02288060406455","348.1311359236726"
"63","0.845827067599577","0.9840736985206604","126.15003797743056","135.67411169541623","0.974504292011261","128.9585168377247","133.29880435909845","0.9721519947052002","119.22261954912175","129.36205298499723","0.8006636500358582","139.61454503676472","138.74675919524338","0.8524649739265442","108.41572680504494","134.54358936411091","0.9922336339950562","157.55450878267976","169.9356646242395","0.995187520980835","98.90981636795344","173.39274448631085","0.9887337684631348","181.25379774305557","205.45739638066928","0.9820497632026672","61.00163079554739","201.66356449633574","0.8977652192115784","176.5405592575572","211.1768334312777","0.9225993156433105","84.53224730647467","178.1045829300332","0.9934095740318298","158.0469069138072","278.1146510301438","0.9893215894699097","109.15229747497958","278.4797600940266","0.8473971486091614","143.40947967728758","346.49414062500006","0.8648780584335327","104.47873583026961","344.1557055448009","0.17112064361572266","148.26503778594773","353.58553996128325","0.15050530433654785","111.97323867698121","348.0249671598452"
"64","0.8512573803172392","0.9854174852371216","126.63613313163808","135.3645905351217","0.9773948788642883","128.81742589613972","133.544125177164","0.974977433681488","119.69226313572305","128.90562614508437","0.8102598190307617","138.74219707414215","134.22628217038857","0.8564512729644775","109.07368578941994","134.0736888784223","0.992134690284729","157.27626825469773","169.94294023091817","0.9951595664024353","99.17864232281455","173.17442767388","0.9889399409294128","180.71806066176472","206.03939630288994","0.9825244545936584","62.29820899714053","201.51168418141594","0.8876923322677612","176.1704388786765","214.29742053546738","0.9213388562202454","86.1822549657884","175.26774448631085","0.9934583306312561","157.2964058670343","278.690412403208","0.9894250631332397","108.74616236468546","277.90215146225114","0.874782145023346","142.78194252961603","345.5303576984237","0.8800073862075806","104.87445108251634","342.80351216814165","0.19104041159152985","149.16955486621734","353.7011070589049","0.1703713983297348","111.79050819546569","348.6760448354536"
"65","0.8479148675413692","0.9847382307052612","126.45397709865196","136.16816427855366","0.97882479429245","128.78555198120915","134.18248269410262","0.9742393493652344","119.65621649050246","129.90231134195244","0.8090612888336182","138.83222592422388","134.70785765521296","0.855712354183197","108.93703884548611","135.06651751763","0.9915590286254883","157.17039419934642","170.5093518822594","0.9953165054321289","99.25344030841504","174.22375164200776","0.9890145659446716","180.7416449652778","205.09167156388276","0.981386125087738","62.05573187934028","201.4147030990736","0.8747134804725647","176.45976945465688","211.97232136684184","0.9102700352668762","85.31814874387256","174.04080821349558","0.9933466911315918","157.56215213950165","278.7755159361173","0.9892984628677368","109.47812148948121","278.12495678926996","0.8609409332275391","142.77670866523692","346.3410450082965","0.8724825382232666","104.86623327716504","343.749729932937","0.18520955741405487","149.66962826797388","353.1424571349558","0.16843880712985992","111.937255859375","348.1307470271018"
"66","0.8458868799840703","0.9835733771324158","126.03149414062501","136.31910476009404","0.9767866134643555","128.03412543402777","134.29706134627352","0.97125643491745","119.43621866064134","129.94163040566235","0.8187825679779053","139.60292841094773","139.3400857300885","0.8413519859313965","109.33892144097223","134.73685475577295","0.9919147491455078","156.78383820976308","170.94318221100664","0.995053768157959","99.00063508476308","174.49627091399338","0.9887318015098572","183.39243770424838","204.90897119572733","0.981971263885498","60.843106936785134","201.72348697628598","0.8871174454689026","176.99904896854576","211.5331761182937","0.9100111722946167","87.08926132301879","173.7502538630393","0.9932978749275208","157.3696959252451","279.2365204127489","0.9891172051429749","108.94221686070262","278.4428473278485","0.8525208830833435","141.53270846098857","347.36552820796464","0.8616007566452026","104.88901175704657","345.69732395948563","0.17950835824012756","149.57811542585785","352.5258940300056","0.15748070180416107","111.69147167330475","347.6555478256361"
"67","0.8466656716430888","0.985353946685791","125.77077429279004","135.8985860368847","0.9771067500114441","128.1875590405433","133.90046786418006","0.9740793108940125","119.20197131587011","129.634264380531","0.8093519806861877","139.10855162377453","139.17159629079094","0.8481428027153015","109.05464122497958","134.61621579870715","0.9925212860107422","156.97254455167484","170.56438074702712","0.9948668479919434","98.46358155892565","173.95474864318308","0.9881386160850525","181.20348562602126","206.33082567063056","0.9826271533966064","61.24924603630515","201.49865614629428","0.8909679055213928","177.25067338133172","212.61895913993365","0.8971045017242432","87.44770922691994","172.93530489491152","0.993439257144928","156.96072048611111","279.23023325152104","0.9898052215576172","108.66924211090686","278.20280091952435","0.850998044013977","142.29179432189542","346.48331633711285","0.8675971627235413","105.18301770578023","344.40077520049783","0.1864623725414276","149.3252782883987","352.5946314988938","0.164753258228302","111.84954076031455","347.7711473313053"
"68","0.8464495250407387","0.986615777015686","125.74274599162582","134.9433426308421","0.978419303894043","128.402729907067","132.22835034395743","0.9760146737098694","118.74949735753677","128.57123991029454","0.8246875405311584","138.31080218545753","138.3788792432937","0.8567878603935242","108.8565362668505","133.93996517215157","0.9931023120880127","156.7031760620915","169.65838136926163","0.9952902793884277","98.28373927696079","172.76433623997514","0.9886632561683655","182.9376180810866","203.4255576344718","0.9835054874420166","61.254603566687095","202.14309017215157","0.8972042798995972","176.14415785845588","214.34792847759957","0.9194868206977844","80.12402503319036","178.44161042069967","0.9940422177314758","157.10645488664215","278.59098451327435","0.9889492988586426","107.66312742544935","277.6500492602323","0.8418245315551758","144.75324244281046","347.14777853636616","0.8476822972297668","104.24690595639298","343.8642923810841","0.17668865621089935","149.42138671875","352.9142072559458","0.1406773328781128","111.27117481107027","347.96293815680315"
"69","0.8492015486254412","0.9860635995864868","125.65322776245915","135.59247582359652","0.9775028824806213","127.89951299530229","132.65948270274475","0.9739571213722229","118.57160979626227","129.17521248876523","0.8245436549186707","138.5040243310866","138.52486129355643","0.8481519222259521","109.11520565257354","134.20525744952988","0.9938382506370544","156.93343418096407","170.1068277274613","0.9954333901405334","98.71348262612337","172.87293560737004","0.99053955078125","181.6742621527778","205.5946120540653","0.983642578125","61.79727791181577","202.2541039390902","0.9206497669219971","176.2751161662582","218.4943923275028","0.9161494374275208","80.12244529973448","176.0951543487279","0.9942119717597961","156.97248072406046","277.84537256291486","0.9883283376693726","107.27984260110294","278.2677142387998","0.8564903736114502","144.76185917075165","346.4467924675056","0.8556231260299683","104.38642514297386","343.27271588080754","0.18095523118972778","149.65047998366015","352.29414408185846","0.15034513175487518","111.54551387612337","347.7235399094303"
"70","0.8485173924880869","0.985357403755188","125.50658381842321","136.1034454075636","0.9780346155166626","127.62154373468138","133.88367239352877","0.9743726849555969","119.14863536560458","129.5926038353844","0.8198268413543701","138.11579286662584","132.95127666102047","0.8393918871879578","109.19987298304738","134.4583886070589","0.9924235939979553","157.5708486519608","170.38270123237004","0.9951935410499573","98.88485179227942","173.53741401064713","0.9886760711669922","182.45219311683007","202.7190784015487","0.9824677109718323","59.30650499131945","201.43413172358962","0.8828957080841064","175.78013301674838","216.96327412022956","0.900538444519043","85.19757040185867","174.98431990631914","0.9939086437225342","156.43738191891342","278.38687862970136","0.9897432327270508","107.06187927645017","278.1250216053651","0.8456423282623291","142.21523309844773","345.95350957549783","0.8693169951438904","105.58678321589053","343.63503785259957","0.20448437333106995","150.7529584099265","351.0414110031803","0.18252159655094147","111.78210688572304","347.5868427647954"
"71","0.8471413964734358","0.9845089316368103","125.97359451593138","136.21833193618642","0.9769241213798523","128.07152841605392","133.59548383054482","0.9730442762374878","119.46071250765932","129.66221632155697","0.8141723275184631","137.9760423049428","133.24503130617396","0.8352646827697754","109.28517858966504","134.52979163785952","0.9923438429832458","156.84240004595588","170.54605399612834","0.9955287575721741","99.05620500153186","173.52812910501936","0.9880836606025696","182.88350822099673","203.56779655524062","0.9832017421722412","58.841213650173614","201.75202226216817","0.8882325887680054","177.16204873876634","215.42499373444414","0.9032452702522278","87.87867327920752","174.5515752471654","0.9933918118476868","156.3486136642157","278.19800452848455","0.989622950553894","107.17351377399919","278.266579957135","0.8468601703643799","142.07304113051472","346.34973036504425","0.8628494143486023","105.30463324652779","344.794403346239","0.19940312206745148","150.4946480545343","351.1796637340985","0.17472606897354126","111.62313623366013","347.2426692996405"
"72","0.850336310618064","0.986594557762146","126.08779009650736","135.02974248565405","0.9784530401229858","128.20948382608253","132.09579332739906","0.9763981103897095","118.89730615553513","128.66459129130948","0.810164213180542","138.16584967320262","138.2958984375","0.8527432680130005","108.82311453227125","134.11313757432248","0.9934076070785522","156.75336052389707","170.16963452364493","0.9958472847938538","98.79233366523694","172.27693540860068","0.9901346564292908","183.16972720077615","204.841060132052","0.9853711724281311","59.56521426930147","201.92026864110898","0.920833170413971","177.43947546466504","217.84572905143807","0.918317973613739","82.27153703278186","176.59979626140765","0.9939025044441223","157.05279181985296","278.12463270879425","0.9876270294189453","107.42419672947304","276.5931904210454","0.8583406805992126","146.55081954656865","346.53591459831307","0.864621639251709","103.7414710350286","343.517817944552","0.18122181296348572","149.05978732638889","352.58973788371134","0.1617385596036911","110.64112445108252","347.4311869123341"
"73","0.8487718219266218","0.9852663278579712","125.29470805249184","134.16588167173674","0.976193368434906","128.22307112949346","131.41212935996268","0.9734780192375183","118.20487228094363","128.07462709139935","0.821053147315979","137.97444661458334","138.26579136131085","0.8522916436195374","108.47653856464461","133.32408263620025","0.993540346622467","156.26951529309642","170.7851767750968","0.9952542781829834","97.40465750102125","171.39397815265488","0.988946259021759","183.2904571333742","203.91417376763","0.9862605929374695","59.12074269812092","202.28150494330754","0.9090545177459717","175.81625944648692","217.80471666724284","0.9151866436004639","81.06405420241013","177.38804099834073","0.993647038936615","156.70588873570262","278.5869335073286","0.9876137971878052","107.90544896343955","276.9853277965985","0.8524147272109985","146.99751710580065","345.90590215362283","0.8577304482460022","105.07856381484886","343.3607685460454","0.18188996613025665","148.6373921313317","352.4034240182522","0.1592998504638672","111.45001978656046","347.40341321556974"
"74","0.8447638583533904","0.984605073928833","124.61072335835377","135.1110137669386","0.9778819680213928","127.64721041411357","132.59317583742396","0.9734265208244324","118.04137784671161","128.6810464774613","0.8371329307556152","138.7622229881536","138.70236017007744","0.8372229337692261","108.44247855392157","133.6878224600733","0.9924939274787903","156.65094911662584","170.93794831132467","0.995096743106842","97.41005093443628","172.17789641523785","0.9884137511253357","180.8434819240196","206.05017197870578","0.9835749864578247","59.119358436734075","202.0633663751383","0.8943442106246948","175.39242813010623","215.28602802647956","0.897674560546875","86.67905720230802","173.20098606886063","0.9939723610877991","156.47539126327615","278.69491712181974","0.9893613457679749","107.34600790185867","278.44048154037614","0.847984790802002","146.94225834865196","346.50953444759404","0.8558945655822754","105.44532526552288","344.4779063537058","0.168717622756958","149.05097911560458","352.5400239387445","0.14318729937076569","112.23284154156455","347.7947403899337"
"75","0.8442496525890687","0.9838226437568665","124.48697757097631","135.49308034171045","0.9765046238899231","127.406045751634","132.65294437914824","0.971459150314331","117.76606541053923","128.84759143390488","0.8367444276809692","138.74079286662584","138.6555791534154","0.8297396302223206","108.26119217218138","133.4617277162265","0.9927815794944763","156.52220881842322","171.24926001624726","0.9949468374252319","97.2696222043505","173.0794882985343","0.9879826307296753","180.57167202818627","206.09585112175057","0.9820631146430969","59.33598537071079","201.96445701396573","0.8919835686683655","175.25626787173204","216.4538196124862","0.9177424311637878","84.09589779922386","176.7872930206029","0.993685781955719","156.48579516441995","278.74816354397126","0.989407479763031","108.00117442810458","278.95029253664273","0.8321476578712463","146.51531543607027","347.44009912541486","0.8520028591156006","105.26943231719771","344.0184574633573","0.17421546578407288","149.0055019403595","352.1193350732854","0.1450142115354538","112.16855117698121","347.5547912057522"
"76","0.8436058479196885","0.9826086163520813","125.28723224315769","134.71045840103017","0.9731159806251526","127.96136195363563","131.41987488333103","0.9705911874771118","118.40074327256946","128.6449925245437","0.8203563690185547","138.0971871170343","138.42412087769637","0.8401218056678772","108.46234489889706","133.60552222327848","0.9932836294174194","156.28044577205884","170.97463422116982","0.9948957562446594","97.59111391952615","171.75675383711285","0.9882231950759888","179.25602532679738","206.3155614802268","0.9837883710861206","61.066890542024105","202.6919690697594","0.8995221853256226","174.81831469566995","217.9093136407633","0.9119659066200256","78.67171543096406","180.15175068272956","0.9938395619392395","157.58950227226308","278.487278761062","0.9860901832580566","106.60749048968546","275.6804177613385","0.8450214266777039","147.69148284313727","346.20337562223455","0.8531634211540222","106.00354562397877","343.831268580614","0.167750746011734","142.8616951337827","351.95661426645466","0.13696107268333435","110.67907794628269","347.54652715362283"
"77","0.8436848994563607","0.9830524921417236","124.78733436734069","132.88566656872237","0.9706925749778748","127.38978566687092","129.78946652032633","0.9714090824127197","117.71764418658088","126.88581078453403","0.8221567273139954","137.09000331903596","137.31586287506914","0.8466504812240601","107.53523284313727","132.49224097327848","0.9939157366752625","156.4147709865196","170.40921101527934","0.9948617815971375","97.29091669219771","172.01682841883297","0.987086296081543","181.65939031862746","201.8221532771018","0.9831190705299377","59.93699815538195","202.76871132639658","0.8917964696884155","175.00360626021242","217.34996694379151","0.9153818488121033","75.20880406198938","181.87866210937503","0.9930338859558105","158.13032960580065","278.95259350801996","0.9857669472694397","106.98040332669527","276.41702027447457","0.8554016947746277","147.54413679534315","345.5051442374171","0.8552808165550232","108.2785293479371","343.3212307280144","0.1587383896112442","142.74929470486111","352.82002946971795","0.13429899513721466","112.3590526705474","347.74288751382744"
"78","0.8429283052682877","0.9838705658912659","125.06323720894609","134.3908583379425","0.974462628364563","128.3069166794322","130.8120133391524","0.9729942679405212","118.06070165696488","128.22148415894637","0.8238465189933777","137.5387433619281","137.75774660363663","0.8431950807571411","108.09117934283088","133.19693776358545","0.9930973649024963","155.94110626021242","170.69696206962115","0.995404839515686","97.4130747676675","171.79134942788994","0.9879682064056396","181.87582975898692","203.72870251140765","0.9831247329711914","59.685597139246326","202.5080209917727","0.8793557286262512","176.69360191993465","215.58622377108685","0.9049437046051025","81.59420636744281","178.23181692477877","0.9929090738296509","150.73685789419935","274.9540561912334","0.986670196056366","107.11372325622958","277.94765236103433","0.8365676999092102","147.23932802287584","346.60873548119474","0.8585259914398193","105.83886240042892","343.8056986310841","0.16901859641075134","143.71960209865196","351.42758529798124","0.14382599294185638","111.50027605443219","347.34968067270466"
"79","0.8415572283899083","0.9838154911994934","124.57299325980392","135.08917884489077","0.9772034883499146","127.30467154309642","131.3556421330545","0.9735680818557739","117.78184678819446","128.82214301455338","0.8443840742111206","137.39778007557192","138.04089571522402","0.8352177739143372","107.7481059155433","133.56182807314713","0.9930395483970642","155.88562410641342","170.75941237728154","0.9956502318382263","97.9956134472018","173.3386554549226","0.9890458583831787","181.60114762050654","204.84305322697733","0.9836052060127258","57.47175628063726","202.76210008469306","0.8762751221656799","175.8551145067402","214.41097833413994","0.9082680940628052","82.3364098243464","177.93858891039824","0.9929302334785461","156.19900173611111","279.7297708967091","0.987697958946228","107.22455990859886","280.6376499412334","0.8269084692001343","145.93930313010623","347.05810546875006","0.855445384979248","105.76573988970588","344.10200540998346","0.1514033079147339","147.320006127451","352.81847388343476","0.13201455771923065","111.98819827410131","348.2115078816372"
"80","0.8409172252697104","0.9837973713874817","124.79757869944854","134.0336163276065","0.9726868271827698","127.60040881587011","130.45797972552546","0.9720103740692139","117.85887076184642","127.67345597258712","0.8235524296760559","138.263569750817","137.54780727150168","0.841002345085144","107.80057221456292","132.56545075273092","0.9936464428901672","156.57338260825165","171.1135351130393","0.9954268932342529","97.55771612030229","172.18022979466264","0.9891185760498047","181.77351409313727","205.0671710799226","0.9828563332557678","60.22440193525327","203.21475948907636","0.8790027499198914","174.81529884089053","217.90840621543143","0.8991014957427979","80.14721839256536","180.60854211317755","0.9928457140922546","156.26268573835785","279.7448082307799","0.9880515336990356","106.99814740349265","278.6972180931969","0.8365949988365173","146.3742883220997","346.6365091779591","0.8523580431938171","105.52021899254494","344.3358618812224","0.16184474527835846","142.6092888327206","351.5083785605642","0.131695955991745","110.99120295904821","347.6530199979259"
"81","0.8404215013279634","0.9820824265480042","125.64187442555148","133.09577604310704","0.9709087610244751","128.53191699857027","129.81935484219443","0.9713087677955627","118.4918093213848","126.94846364249172","0.7857968211174011","138.50182227839053","137.12439613004702","0.8469125032424927","107.59716158598857","132.67520060581444","0.993077278137207","156.53487859987746","170.8866625760509","0.9951586127281189","98.25755399816177","172.29377138931142","0.9893039464950562","181.2655739379085","205.14926066440822","0.9822134971618652","60.33704171772876","202.76461170837945","0.8825744390487671","173.73434627757354","221.18772793660125","0.8979753255844116","81.2768634472018","178.06282516074393","0.9927611351013184","156.99963937397877","279.803466796875","0.9867204427719116","107.34722062653186","277.28740320796464","0.8556873798370361","146.73872804330065","345.732648731333","0.8549850583076477","105.77848147722631","343.8426113972622","0.16399434208869934","142.44242749183007","352.8795306450498","0.13570478558540344","112.03671523948121","347.94955363315825"
"82","0.8388857578530031","0.9795970320701599","125.94891716452207","133.54819238713358","0.9684971570968628","128.42633814593546","130.2791764250899","0.9691780209541321","119.06381644454657","127.57726888741013","0.7766548991203308","138.02900326797388","137.42956650995578","0.8494004011154175","108.29328150531046","132.98157008348315","0.9934582114219666","156.16664113562092","170.70869378284016","0.9958165287971497","98.29582663143383","172.034166724281","0.9877859354019165","180.79301023794935","203.44613674467647","0.9825036525726318","59.544095307393796","202.80690421045355","0.8595753908157349","171.8563623366013","199.14379018597901","0.9057567715644836","82.24531186172386","177.60370035087115","0.9931121468544006","148.78314248876634","273.89405377143254","0.9867861270904541","107.17562008527369","278.185041309458","0.8518155813217163","146.85087316176472","345.7144354086007","0.8665673732757568","105.934468188317","343.06728126728433","0.16236470639705658","142.54716860702615","352.21801757812506","0.13218794763088226","112.11778428819446","348.4454939850664"
"83","0.834479453809121","0.9804823398590088","125.6609987745098","135.2918425703471","0.9721581935882568","127.52246732026144","131.43218183939436","0.9704319834709167","118.77378376480802","129.20826059527104","0.7924049496650696","137.70070593341504","138.04671295976217","0.8371074795722961","108.4689829707925","134.21523102616842","0.9930302500724792","155.08016748366015","170.54028536366152","0.9954456090927124","97.97340941584967","172.3143991115874","0.988964319229126","182.32921326082518","204.83798136753322","0.9832019209861755","58.9047460618362","202.34836274543696","0.848638117313385","166.77488638684642","192.08860684285122","0.8955692052841187","91.62762810202206","173.0274409741427","0.9924561977386475","155.78324461294935","279.2337657287058","0.9878062605857849","107.95209099264706","277.1795492256637","0.8235569596290588","147.68056832107845","346.95375155558634","0.8472530245780945","105.58576995251227","344.6886558870299","0.14791026711463928","142.8652854370915","351.2878742049226","0.1297336369752884","111.6897722630719","347.793444068031"
